2024-11-17 07:48:56.212 GMT,"postgres","prisma_migrate_shadow_db_d767a70d-b741-4e74-97d7-7c6f36953f37",41,"172.18.0.2:56816",67399fe6.29,13,"PARSE",2024-11-17 07:48:54 GMT,5/7,0,LOG,00000,"duration: 0.872 ms  parse s5: SELECT namespace.nspname as namespace_name
FROM pg_namespace as namespace
WHERE namespace.nspname = ANY ( $1 )
ORDER BY namespace_name;
",,,,,,,,"exec_parse_message, postgres.c:1609","","client backend",,0
2024-11-17 07:48:56.213 GMT,"postgres","prisma_migrate_shadow_db_d767a70d-b741-4e74-97d7-7c6f36953f37",41,"172.18.0.2:56816",67399fe6.29,14,"BIND",2024-11-17 07:48:54 GMT,5/8,0,LOG,00000,"AUDIT: SESSION,3,1,READ,SELECT,,,""SELECT namespace.nspname as namespace_name
FROM pg_namespace as namespace
WHERE namespace.nspname = ANY ( $1 )
ORDER BY namespace_name"",<not logged>",,,,,,,,"log_audit_event, pgaudit.c:875","","client backend",,0
2024-11-17 07:48:56.213 GMT,"postgres","prisma_migrate_shadow_db_d767a70d-b741-4e74-97d7-7c6f36953f37",41,"172.18.0.2:56816",67399fe6.29,15,"BIND",2024-11-17 07:48:54 GMT,5/8,0,LOG,00000,"duration: 0.509 ms  bind s5: SELECT namespace.nspname as namespace_name
FROM pg_namespace as namespace
WHERE namespace.nspname = ANY ( $1 )
ORDER BY namespace_name;
","Parameters: $1 = '{public}'",,,,,,,"exec_bind_message, postgres.c:2075","","client backend",,0
2024-11-17 07:48:56.213 GMT,"postgres","prisma_migrate_shadow_db_d767a70d-b741-4e74-97d7-7c6f36953f37",41,"172.18.0.2:56816",67399fe6.29,16,"SELECT",2024-11-17 07:48:54 GMT,5/8,0,LOG,00000,"execute s5: SELECT namespace.nspname as namespace_name
FROM pg_namespace as namespace
WHERE namespace.nspname = ANY ( $1 )
ORDER BY namespace_name;
","Parameters: $1 = '{public}'",,,,,,,"exec_execute_message, postgres.c:2212","","client backend",,0
2024-11-17 07:48:56.213 GMT,"postgres","prisma_migrate_shadow_db_d767a70d-b741-4e74-97d7-7c6f36953f37",41,"172.18.0.2:56816",67399fe6.29,17,"SELECT",2024-11-17 07:48:54 GMT,5/8,0,LOG,00000,"duration: 0.126 ms",,,,,,,,"exec_execute_message, postgres.c:2332","","client backend",,0
2024-11-17 07:48:56.215 GMT,"postgres","prisma_migrate_shadow_db_d767a70d-b741-4e74-97d7-7c6f36953f37",41,"172.18.0.2:56816",67399fe6.29,18,"PARSE",2024-11-17 07:48:54 GMT,5/9,0,LOG,00000,"duration: 0.637 ms  parse s6: SELECT
  tbl.relname AS table_name,
  namespace.nspname as namespace,
  (tbl.relhassubclass and tbl.relkind = 'p') as is_partition,
  (tbl.relhassubclass and tbl.relkind = 'r') as has_subclass,
  tbl.relrowsecurity as has_row_level_security,
  reloptions,
  obj_description(tbl.oid, 'pg_class') as description
FROM pg_class AS tbl
INNER JOIN pg_namespace AS namespace ON namespace.oid = tbl.relnamespace
WHERE
  ( -- (relkind = 'r' and relispartition = 't') matches partition table ""duplicates""
    (tbl.relkind = 'r' AND tbl.relispartition = 'f')
      OR -- when it's a partition
    tbl.relkind = 'p'
  )
  AND namespace.nspname = ANY ( $1 )
ORDER BY namespace, table_name;
",,,,,,,,"exec_parse_message, postgres.c:1609","","client backend",,0
2024-11-17 07:48:56.229 GMT,"postgres","prisma_migrate_shadow_db_d767a70d-b741-4e74-97d7-7c6f36953f37",41,"172.18.0.2:56816",67399fe6.29,19,"BIND",2024-11-17 07:48:54 GMT,5/10,0,LOG,00000,"AUDIT: SESSION,4,1,READ,SELECT,,,""SELECT
  tbl.relname AS table_name,
  namespace.nspname as namespace,
  (tbl.relhassubclass and tbl.relkind = 'p') as is_partition,
  (tbl.relhassubclass and tbl.relkind = 'r') as has_subclass,
  tbl.relrowsecurity as has_row_level_security,
  reloptions,
  obj_description(tbl.oid, 'pg_class') as description
FROM pg_class AS tbl
INNER JOIN pg_namespace AS namespace ON namespace.oid = tbl.relnamespace
WHERE
  ( -- (relkind = 'r' and relispartition = 't') matches partition table """"duplicates""""
    (tbl.relkind = 'r' AND tbl.relispartition = 'f')
      OR -- when it's a partition
    tbl.relkind = 'p'
  )
  AND namespace.nspname = ANY ( $1 )
ORDER BY namespace, table_name"",<not logged>",,,,,,,,"log_audit_event, pgaudit.c:875","","client backend",,0
2024-11-17 07:48:56.229 GMT,"postgres","prisma_migrate_shadow_db_d767a70d-b741-4e74-97d7-7c6f36953f37",41,"172.18.0.2:56816",67399fe6.29,20,"BIND",2024-11-17 07:48:54 GMT,5/10,0,LOG,00000,"duration: 13.308 ms  bind s6: SELECT
  tbl.relname AS table_name,
  namespace.nspname as namespace,
  (tbl.relhassubclass and tbl.relkind = 'p') as is_partition,
  (tbl.relhassubclass and tbl.relkind = 'r') as has_subclass,
  tbl.relrowsecurity as has_row_level_security,
  reloptions,
  obj_description(tbl.oid, 'pg_class') as description
FROM pg_class AS tbl
INNER JOIN pg_namespace AS namespace ON namespace.oid = tbl.relnamespace
WHERE
  ( -- (relkind = 'r' and relispartition = 't') matches partition table ""duplicates""
    (tbl.relkind = 'r' AND tbl.relispartition = 'f')
      OR -- when it's a partition
    tbl.relkind = 'p'
  )
  AND namespace.nspname = ANY ( $1 )
ORDER BY namespace, table_name;
","Parameters: $1 = '{public}'",,,,,,,"exec_bind_message, postgres.c:2075","","client backend",,0
2024-11-17 07:48:56.229 GMT,"postgres","prisma_migrate_shadow_db_d767a70d-b741-4e74-97d7-7c6f36953f37",41,"172.18.0.2:56816",67399fe6.29,21,"SELECT",2024-11-17 07:48:54 GMT,5/10,0,LOG,00000,"execute s6: SELECT
  tbl.relname AS table_name,
  namespace.nspname as namespace,
  (tbl.relhassubclass and tbl.relkind = 'p') as is_partition,
  (tbl.relhassubclass and tbl.relkind = 'r') as has_subclass,
  tbl.relrowsecurity as has_row_level_security,
  reloptions,
  obj_description(tbl.oid, 'pg_class') as description
FROM pg_class AS tbl
INNER JOIN pg_namespace AS namespace ON namespace.oid = tbl.relnamespace
WHERE
  ( -- (relkind = 'r' and relispartition = 't') matches partition table ""duplicates""
    (tbl.relkind = 'r' AND tbl.relispartition = 'f')
      OR -- when it's a partition
    tbl.relkind = 'p'
  )
  AND namespace.nspname = ANY ( $1 )
ORDER BY namespace, table_name;
","Parameters: $1 = '{public}'",,,,,,,"exec_execute_message, postgres.c:2212","","client backend",,0
2024-11-17 07:48:56.229 GMT,"postgres","prisma_migrate_shadow_db_d767a70d-b741-4e74-97d7-7c6f36953f37",41,"172.18.0.2:56816",67399fe6.29,22,"SELECT",2024-11-17 07:48:54 GMT,5/10,0,LOG,00000,"duration: 0.394 ms",,,,,,,,"exec_execute_message, postgres.c:2332","","client backend",,0
2024-11-17 07:48:56.231 GMT,"postgres","prisma_migrate_shadow_db_d767a70d-b741-4e74-97d7-7c6f36953f37",41,"172.18.0.2:56816",67399fe6.29,23,"PARSE",2024-11-17 07:48:54 GMT,5/11,0,LOG,00000,"duration: 0.744 ms  parse s7: SELECT
    schemainfo.nspname AS namespace,
    tableinfo.relname AS table_name,
	constr.conname AS constraint_name,
	constr.contype AS constraint_type,
	pg_get_constraintdef(constr.oid) AS constraint_definition,
	constr.condeferrable AS is_deferrable,
	constr.condeferred AS is_deferred
FROM pg_constraint constr
JOIN pg_class AS tableinfo
	ON tableinfo.oid = constr.conrelid
JOIN pg_namespace AS schemainfo
	ON schemainfo.oid = tableinfo.relnamespace
WHERE schemainfo.nspname = ANY ( $1 )
	AND contype NOT IN ('p', 'u', 'f')
ORDER BY namespace, table_name, constr.contype, constraint_name;
",,,,,,,,"exec_parse_message, postgres.c:1609","","client backend",,0
2024-11-17 07:48:56.251 GMT,"postgres","prisma_migrate_shadow_db_d767a70d-b741-4e74-97d7-7c6f36953f37",41,"172.18.0.2:56816",67399fe6.29,24,"BIND",2024-11-17 07:48:54 GMT,5/12,0,LOG,00000,"AUDIT: SESSION,5,1,READ,SELECT,,,""SELECT
    schemainfo.nspname AS namespace,
    tableinfo.relname AS table_name,
	constr.conname AS constraint_name,
	constr.contype AS constraint_type,
	pg_get_constraintdef(constr.oid) AS constraint_definition,
	constr.condeferrable AS is_deferrable,
	constr.condeferred AS is_deferred
FROM pg_constraint constr
JOIN pg_class AS tableinfo
	ON tableinfo.oid = constr.conrelid
JOIN pg_namespace AS schemainfo
	ON schemainfo.oid = tableinfo.relnamespace
WHERE schemainfo.nspname = ANY ( $1 )
	AND contype NOT IN ('p', 'u', 'f')
ORDER BY namespace, table_name, constr.contype, constraint_name"",<not logged>",,,,,,,,"log_audit_event, pgaudit.c:875","","client backend",,0
2024-11-17 07:48:56.251 GMT,"postgres","prisma_migrate_shadow_db_d767a70d-b741-4e74-97d7-7c6f36953f37",41,"172.18.0.2:56816",67399fe6.29,25,"BIND",2024-11-17 07:48:54 GMT,5/12,0,LOG,00000,"duration: 19.654 ms  bind s7: SELECT
    schemainfo.nspname AS namespace,
    tableinfo.relname AS table_name,
	constr.conname AS constraint_name,
	constr.contype AS constraint_type,
	pg_get_constraintdef(constr.oid) AS constraint_definition,
	constr.condeferrable AS is_deferrable,
	constr.condeferred AS is_deferred
FROM pg_constraint constr
JOIN pg_class AS tableinfo
	ON tableinfo.oid = constr.conrelid
JOIN pg_namespace AS schemainfo
	ON schemainfo.oid = tableinfo.relnamespace
WHERE schemainfo.nspname = ANY ( $1 )
	AND contype NOT IN ('p', 'u', 'f')
ORDER BY namespace, table_name, constr.contype, constraint_name;
","Parameters: $1 = '{public}'",,,,,,,"exec_bind_message, postgres.c:2075","","client backend",,0
